to push your	to push for	1.0	
all this crap	all this information	0.5	
told you that	told you about	0.9	
Talk to ya	Talk to you	0.7111111111111111	
responsible for publishing	responsible for updating	0.5641025641025641	
I received in	I received your	0.5	
email is not	email is not	0.75	
send me an	send me a	0.5	
let me know	let me know	0.925531914893617	
I need to	I need to	0.5591397849462365	
Attached is the	Attached is the	0.5636363636363636	
latest version of	latest version of	0.6	
version of the	version of the	0.5675675675675675	
It contains the	It contains information	1.0	
expecting to see	expecting to pay	0.5714285714285714	
see these publish	see these features	1.0	
the updated viewer	the updated summary	1.0	
the Tools menu	the Tools you	0.6666666666666666	
version of the	version of the	0.5675675675675675	
There should be	There should adjustments	0.6	
version of the	version of the	0.5675675675675675	
and paste into	and paste the	1.0	
into your production	into your browser	1.0	
Other than coming	Other than the	1.0	
to entertain me	to entertain the	1.0	
Home and get	Home and letting	0.5	
getting ready to	getting ready for	1.0	
to leave here	to leave the	1.0	
pretty much done	pretty much dried	0.6666666666666666	
work for me	work for you	0.6470588235294118	
because it works	because it is	0.5	
yourself a message	yourself a spiffy	1.0	
get away from	get away with	1.0	
from my desk	from my client	1.0	
desk for a	desk for this	0.75	
What kind of	What kind of	1.0	
click on each	click on the	0.6419753086419753	
wait for a	wait for the	1.0	
each one does	each one individually	0.6666666666666666	
Has some sound	Has some utility	0.6	
it takes to	it takes approximately	0.5	
to pull positions	to pull valuation	0.5	
pulled into the	pulled into a	1.0	
slow to be	slow to buy	0.5	
will not be	will not be	0.6712328767123288	
books are finished	books are very	0.6	
take up to	take up to	0.9166666666666666	
minutes to complete	minutes to completely	0.7777777777777778	
These files must	These files let	0.5	
must then be	must then copy	1.0	
then be loaded	then be the	0.75	
not come in	not come due	1.0	
that book to	that book are	1.0	
book to the	book to book	0.6	
the back of	the back just	0.5217391304347826	
back of the	back of the	0.5384615384615384	
This means that	This means is	0.5	
means that the	means that a	0.7857142857142857	
position and the	position and p	0.8571428571428571	
Since this usually	Since this is	0.625	
after their regular	after their recent	1.0	
it takes a	it takes approximately	0.5	
get back in	get back to	0.6666666666666666	
in touch with	in touch with	0.5454545454545454	
touch with me	touch with you	1.0	
I need access	I need to	0.5591397849462365	
need access to	need access to	1.0	
to shut down	to shut him	1.0	
to shut this	to shut him	1.0	
down and reopen	down and reopen	0.5	down and drag	0.5	
have any more	have any questions	0.5973154362416108	
any more questions	any more input	0.6	
more questions let	more questions full	1.0	
let me know	let me know	0.925531914893617	
I spoke with	I spoke to	0.8666666666666667	
spoke with Laura	spoke with you	0.5	
asked me to	asked me to	1.0	
to coordinate with	to coordinate with	1.0	
coordinate with you	coordinate with the	1.0	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know if these	know if you	0.5614035087719298	
dates are still	dates are much	0.6	
I need to	I need to	0.5591397849462365	
contact to make	contact to help	0.8571428571428571	
make all the	make all the	1.0	
I would like	I would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
change my parking	change my life	1.0	
available at the	available at the	1.0	
please reply via	please reply to	0.8214285714285714	
reply via e-mail	reply via email	1.0	
card will be	card will be	1.0	
be ready for	be ready to	0.8888888888888888	
a garage that	a garage guestroom	1.0	
will need to	will need to	0.7777777777777778	
in exchange for	in exchange for	1.0	
exchange for an	exchange for reduced	1.0	
probably have you	probably have to	0.75	
you more excited	you more effectively	0.6	
just keep saying	just keep monitoring	0.6666666666666666	
do you think	do you have	0.5038759689922481	
get out of	get out forecast	0.6666666666666666	
Talk to ya	Talk to you	0.7111111111111111	
Even though I	Even though they	0.5	Even though this	0.5	
tired of it	tired of trying	0.5	
tired of looking	tired of trying	0.5	
the email with	the email by	0.5641025641025641	
all your groups	all your messages	0.7142857142857143	
I just want	I just want	0.62	
to thank you	to thank you	1.0	
you guys for	you guys coordinate	0.5714285714285714	
the people publishing	the people who	1.0	
need access to	need access to	1.0	
She has not	She has a	0.6923076923076923	
other than the	other than the	1.0	
done to improve	done to date	0.5	
to improve communication	to improve the	0.75	
a couple of	a couple of	0.9166666666666666	
of things I	of things she	0.9	
Sorry to hear	Sorry to hear	1.0	
hear about your	hear about the	1.0	
a place to	a place to	1.0	
When is she	When is the	0.5	
starting on the	starting on if	0.9642857142857143	
they need help	they need my	0.5	
friend and I	friend and he	1.0	
around and gossiped	around and let	1.0	
most of the	most of the	0.6842105263157895	
to eat and	to eat too	1.0	
we went to	we went to	0.75	
went to visit	went to the	0.5	
to visit some	to visit a	1.0	
of ours in	of ours and	1.0	
that just had	that just the	1.0	
just had a	just had the	1.0	
Sunday afternoon playing	Sunday afternoon on	0.75	
that seems really	that seems very	1.0	
but when he	but when temperatures	0.6	
he says something	he says he	0.5	he says that	0.5	
he just cracks	he just missed	0.6923076923076923	
was talking about	was talking and	1.0	
talking about the	talking about wireless	1.0	
said he was	said he would	1.0	
was going to	was going for	0.8571428571428571	
you leave a	you leave the	1.0	
get back to	get back to	0.6666666666666666	
Rest of Saturday	Rest of the	0.7857142857142857	
out with some	out with a	0.7333333333333333	
went to IAH	went to the	0.5	
How about you	How about either	1.0	
an hour or	an hour and	0.5	
told me something	told me this	1.0	
hard to imagine	hard to tell	0.5	
to imagine me	to imagine as	0.75	
should know by	should know for	0.6	
know by now	know by typing	1.0	
that my grandmother	that my signature	1.0	
to listen to	to listen to	1.0	
It took everything	It took so	0.5263157894736842	
We all know	We all check	0.5	
you doing for	you doing to	1.0	
probably the day	probably the largest	0.5	probably the answer	0.5	
last two days	last two years	0.5	
Let me know	Let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
you want to	you want to	0.6630434782608695	
go to lunch	go to the	0.5178571428571429	
responsible for publishing	responsible for updating	0.5641025641025641	
I received in	I received your	0.5	
email is not	email is not	0.75	
send me an	send me a	0.5	
let me know	let me know	0.925531914893617	
I need to	I need to	0.5591397849462365	
Attached is the	Attached is the	0.5636363636363636	
latest version of	latest version of	0.6	
version of the	version of the	0.5675675675675675	
It contains the	It contains information	1.0	
expecting to see	expecting to pay	0.5714285714285714	
see these publish	see these features	1.0	
the updated viewer	the updated summary	1.0	
the Tools menu	the Tools you	0.6666666666666666	
version of the	version of the	0.5675675675675675	
There should be	There should adjustments	0.6	
version of the	version of the	0.5675675675675675	
and paste into	and paste the	1.0	
into your production	into your browser	1.0	
I just wanted	I just want	0.62	
just wanted to	just wanted to	1.0	
wanted to let	wanted to give	0.6410256410256411	
to let you	to let you	0.6428571428571429	
let you know	let you know	0.8275862068965517	
price gas daily	price gas or	0.7	
to pull this	to pull valuation	0.5	
not currently pulling	not currently have	0.5	not currently in	0.5	
price gas daily	price gas or	0.7	
are listed below	are listed as	0.7777777777777778	
If there is	If there is	0.6617647058823529	
there is any	there is a	0.5118110236220472	
any more information	any more input	0.6	
will help you	will help us	0.6	
develop the correct	develop the property	0.5	develop the best	0.5	
please let me	please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
a hard copy	a hard time	0.6666666666666666	
hard copy with	hard copy of	1.0	
please let me	please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
my understanding that	my understanding that	0.6666666666666666	
enrolled in the	enrolled in this	1.0	
the below note	the below candidate	0.5	
I need you	I need to	0.5591397849462365	
need you to	need you to	0.6666666666666666	
fill out the	fill out the	0.6875	
the Educational Assistance	the Educational needs	1.0	
receiving the form	receiving the new	1.0	
a confirmation letter	a confirmation to	1.0	
details on getting	details on the	0.92	
course at the	course at the	0.5	
million dollars per	million dollars that	1.0	
to ensure that	to ensure that	0.631578947368421	
ensure that students	ensure that you	0.75	
are fully prepared	are fully into	1.0	
This initial session	This initial feedback	1.0	
will include a	will include a	0.8181818181818182	
include a diagnostice	include a construction	0.5	
will begin on	will begin an	0.5	will begin to	0.5	
fill out the	fill out the	0.6875	
tuition reimbursement form	tuition reimbursement constraints	1.0	
will pay for	will pay for	0.7777777777777778	
for one GMAT	for one year	0.6	
a complete set	a complete copy	0.6	
the Educational Assistance	the Educational needs	1.0	
Analysts should take	Analysts should they	1.0	
Please remember before	Please remember to	1.0	
signing up for	signing up for	1.0	
will need to	will need to	0.7777777777777778	
written approval from	written approval from	1.0	
has to offer	has to perform	0.5294117647058824	
has to offer	has to perform	0.5294117647058824	
Let me know	Let me know	0.925531914893617	
know how it	know how you	0.6666666666666666	
price and basis	price and product	1.0	
which it assigns	which it is	1.0	
books are picked	books are very	0.6	
I wrote and	I wrote it	0.75	
things that are	things that well	1.0	
price and basis	price and product	1.0	
no matter what	no matter how	0.5714285714285714	
to pull in	to pull valuation	0.5	
added that she	added that the	1.0	
that she also	that she will	0.5714285714285714	
get back to	get back to	0.6666666666666666	
you been up	you been for	0.6666666666666666	
are trying to	are trying to	1.0	
asked me who	asked me to	1.0	
knew the reports	knew the damage	1.0	
the reports besides	the reports filed	1.0	
was going to	was going for	0.8571428571428571	
know all the	know all of	1.0	
to leave my	to leave the	1.0	
Talk to ya	Talk to you	0.7111111111111111	
are going to	are going to	0.7368421052631579	
do you think	do you have	0.5038759689922481	
Do we park	Do we need	0.5882352941176471	
thought you were	thought you might	0.6	
home for my	home for the	1.0	
a double shift	a double porch	1.0	
and explore a	and explore some	1.0	
Everything is white	Everything is short	1.0	
it looks like	it looks like	0.66	
bring a camera	bring a very	0.75	
it back by	it back to	0.5	
I supposed to	I supposed to	1.0	
Do You Yahoo	Do You have	0.5038759689922481	
there will be	there will be	0.9148936170212766	
dying to see	dying to do	1.0	
am writing this	am writing to	1.0	
I just got	I just want	0.62	
got back from	got back to	1.0	
I just saw	I just want	0.62	
you do not	you do not	0.5476190476190477	
interesting to tell	interesting to the	1.0	
to tell me	to tell you	0.5714285714285714	
up here and	up here once	1.0	
That does not	That does not	0.6666666666666666	
to try harder	to try and	0.5714285714285714	
We had fried	We had some	0.5294117647058824	
was going to	was going for	0.8571428571428571	
bring you some	bring you the	0.8571428571428571	
your trip to	your trip to	1.0	
trip to Kinder	trip to meet	0.6666666666666666	
have trouble finding	have trouble downloading	0.8	
trouble finding the	trouble finding the	1.0	
hotel or resturant	hotel or resort	1.0	
dropping you off	dropping you a	1.0	
do you want	do you have	0.5038759689922481	
you want to	you want to	0.6630434782608695	
I just got	I just want	0.62	
got your email	got your email	0.5714285714285714	
not bother to	not bother you	1.0	
to tell you	to tell you	0.5714285714285714	
you guys for	you guys coordinate	0.5714285714285714	
hard to sit	hard to tell	0.5	
to sit still	to sit with	0.5	
and think about	and think that	1.0	
days are pretty	days are not	0.6666666666666666	
are pretty slow	are pretty close	1.0	
just not going	just not good	1.0	
not going to	not going to	1.0	
the end of	the end of	1.0	
went to the	went to the	0.5	
submit a request	submit a question	1.0	
get access to	get access to	1.0	
already have the	already have my	1.0	
the application I	the application from	0.5454545454545454	
need access to	need access to	1.0	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
I need to	I need to	0.5591397849462365	
submit to ensure	submit to the	1.0	
to ensure I	to ensure that	0.631578947368421	
I checked out	I checked into	0.5	
Houston Chronicle website	Houston Chronicle as	1.0	
website and there	website and represent	1.0	
were two Preludes	were two deposits	1.0	
being sold by	being sold solely	1.0	
sold by dealers	sold by the	0.6666666666666666	
probably get enough	probably get worse	1.0	
enough to make	enough to knock	0.5294117647058824	
it worthwhile to	it worthwhile to	1.0	
worthwhile to go	worthwhile to drill	1.0	
go ahead and	go ahead and	0.8055555555555556	go ahead a	0.8888888888888888	
and sell my	and sell for	0.6666666666666666	
sell my car	sell my information	1.0	
long it would	long it takes	1.0	
it would take	it would be	0.5694444444444444	
it actually sold	it actually represents	1.0	
Talk to ya	Talk to you	0.7111111111111111	
we all went	we all check	0.5	
back at work	back at a	1.0	
are pulling the	are pulling scheduled	1.0	
know if you	know if you	0.5614035087719298	
need anything else	need anything else	0.5	need anything further	0.5	
have any questions	have any questions	0.5973154362416108	
My home number	My home number	0.5714285714285714	
home number is	home number is	0.75	
Please include Rahmaan	Please include the	1.0	
Report each night	Report each week	1.0	
What were you	What were you	1.0	
were you doing	were you able	0.6	
you doing here	you doing to	1.0	
reason to have	reason to set	1.0	
agree that food	agree that you	1.0	
a deep breath	a deep two	0.6666666666666666	
they had me	they had been	1.0	
in front of	in front of	1.0	
front of a	front of the	0.8461538461538461	
that would hit	that would be	0.5227272727272727	
most of the	most of the	0.6842105263157895	
Let me know	Let me know	0.925531914893617	
know how the	know how you	0.6666666666666666	
do want you	do want to	0.85	
keep me informed	keep me in	1.0	
not going to	not going to	1.0	
be one of	be one of	0.625	
one of those	one of the	0.6210526315789474	
of those people	of those days	0.75	
says she needs	says she moved	1.0	
couple more days	couple more percentage	1.0	
go to another	go to the	0.5178571428571429	
I need another	I need to	0.5591397849462365	
day off because	day off the	1.0	
let me know	let me know	0.925531914893617	
know when you	know when you	0.6666666666666666	
I submitted a	I submitted to	1.0	
are two siblings	are two bills	0.5714285714285714	
works for a	works for me	0.5	
works for an	works for me	0.5	
Which one works	Which one should	0.5	Which one it	0.5	
works for the	works for me	0.5	
Do you see	Do you have	0.5038759689922481	
outside the Swimming	outside the scope	0.5	
talking and realized	talking and just	1.0	
was an American	was an environmental	1.0	
told me I	told me this	1.0	
I never did	I never know	1.0	
did get to	did get a	0.5	did get to	0.5	
I would not	I would like	0.5248618784530387	
got some significant	got some people	0.6666666666666666	
in some areas	in some overtime	0.5	
while it was	while it still	1.0	
I got was	I got your	0.5	
When do you	When do you	1.0	
do you leave	do you have	0.5038759689922481	
you leave for	you leave the	1.0	
It sounds like	It sounds like	1.0	
a really fun	a really ideal	1.0	
Glad to hear	Glad to have	0.6923076923076923	
enough to make	enough to knock	0.5294117647058824	
What kind of	What kind of	1.0	
Once again let	Once again the	0.5	
let me point	let me know	0.925531914893617	
point out that	point out further	1.0	
enjoy the fact	enjoy the iwon	0.5	
your company email	your company biggest	0.5	
Be nice and	Be nice to	1.0	
Talk to ya	Talk to you	0.7111111111111111	
She does seem	She does everyday	1.0	
does seem pretty	does seem to	1.0	
think she feels	think she did	1.0	
I got you	I got your	0.5	
surprised that we	surprised that we	0.75	
Take your time	Take your silence	1.0	
all your other	all your messages	0.7142857142857143	
get out of	get out forecast	0.6666666666666666	
of spending the	of spending said	0.5	of spending in	0.5	
get my car	get my dad	1.0	
thinking about it	thinking about bringing	1.0	
of money this	of money in	0.5	of money and	0.5	
things that are	things that well	1.0	
Talk to ya	Talk to you	0.7111111111111111	
I would like	I would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
change my parking	change my life	1.0	
Was that a	Was that you	1.0	
where we were	where we are	0.5555555555555556	
of having a	of having to	1.0	
Talk to you	Talk to you	0.7111111111111111	
Try this one	Try this one	1.0	
talk to ya	talk to you	0.7111111111111111	
was wondering if	was wondering if	0.8571428571428571	
wondering if I	wondering if the	0.5	
had the right	had the roof	0.6428571428571429	
think of give	think of the	1.0	
give me a	give me a	0.7272727272727273	
call if I	call if you	1.0	
No you ca	No you did	1.0	
the reconciliation of	the reconciliation of	1.0	
reconciliation of the	reconciliation of both	1.0	
The third sheet	The third quarter	0.6774193548387096	
be added to	be added to	1.0	
what needs to	what needs to	1.0	
be added to	be added to	1.0	
came to our	came to work	0.5	came to depend	0.5	
position is not	position is we	1.0	
reported on the	reported on a	1.0	
believe it should	believe it so	0.5	believe it over	0.5	
be included in	be included in	0.7272727272727273	
ensure that this	ensure that you	0.75	
not included in	not included in	0.9	
Guess what I	Guess what wacky	1.0	
It looks like	It looks like	0.66	
job just in	job just does	1.0	
just in time	just in case	0.5	
just like Shankman	just like the	0.7058823529411765	
the job if	the job for	0.75	
if she knows	if she will	1.0	
gon na have	gon na take	1.0	
to explain that	to explain increase	1.0	
year so I	year so far	1.0	
know how they	know how you	0.6666666666666666	
how they check	how they are	0.7142857142857143	
your earlier email	your earlier response	1.0	
get out of	get out forecast	0.6666666666666666	
And if I	And if you	0.5882352941176471	
that would be	that would be	0.5227272727272727	
you play soccer	you play your	0.5	you play in	0.5	
put it off	put it on	0.6	
have this morning	have this updated	0.8888888888888888	
most of the	most of the	0.6842105263157895	
Do you think	Do you have	0.5038759689922481	
is possible to	is possible we	0.6	
shows up without	shows up you	1.0	
Do you think	Do you have	0.5038759689922481	
think this is	think this is	1.0	
good chance to	good chance that	1.0	
get back on	get back to	0.6666666666666666	
go to lunch	go to the	0.5178571428571429	
your mind and	your mind share	1.0	
still need to	still need to	0.6	
are going to	are going to	0.7368421052631579	
I wish I	I wish we	0.75	
could make it	could make ends	0.8571428571428571	
you guys have	you guys coordinate	0.5714285714285714	
Sorry to hear	Sorry to hear	1.0	
be pretty certain	be pretty warm	1.0	
coming to join	coming to the	0.6	
to join your	to join a	0.5	
to rotate to	to rotate to	0.75	
rotate to the	rotate to the	1.0	
thinking about all	thinking about bringing	1.0	
about all the	about all the	1.0	
have this week	have this updated	0.8888888888888888	
only have to	only have certain	0.5	
I forgot Binh	I forgot to	0.8461538461538461	
be back until	be back in	1.0	
have another two	have another girl	1.0	
week off and	week off too	1.0	
first week of	first week in	0.5	
am glad everything	am glad you	1.0	
everything is fine	everything is short	1.0	
sorry you did	sorry you do	1.0	
where you wake	where you can	1.0	
am sure your	am sure it	0.5714285714285714	
come back to	come back at	0.75	
could not wait	could not work	1.0	
wait any longer	wait any longer	1.0	
do these exercises	do these things	1.0	
are really hard	are really stretched	1.0	
He still thinks	He still owes	0.75	
Talk to you	Talk to you	0.7111111111111111	
through that class	through that day	1.0	
I just had	I just want	0.62	
just had to	just had the	1.0	
with everything this	with everything going	1.0	
really your fault	really your company	1.0	
I just kept	I just want	0.62	
was one of	was one of	1.0	
one of those	one of the	0.6210526315789474	
of those nights	of those days	0.75	
where you wake	where you can	1.0	
wake up and	wake up especially	1.0	
once every hour	once every days	1.0	
than that I	than that after	1.0	
glad to be	glad to have	0.6923076923076923	
be back at	be back in	1.0	
back at work	back at a	1.0	
Talk to ya	Talk to you	0.7111111111111111	
it possible that	it possible to	1.0	
that my Financial	that my signature	1.0	
book was more	book was forced	1.0	
was more helpful	was more than	0.8333333333333334	
than your Tax	than your alternatives	1.0	
as far as	as far as	0.7391304347826086	
not even worth	not even be	1.0	
I left really	I left feeling	0.8	
got some good	got some people	0.6666666666666666	
Glad you are	Glad you are	1.0	
are back at	are back in	1.0	
back at work	back at a	1.0	
We had PF	We had some	0.5294117647058824	
it keeps coming	it keeps asking	0.75	
but one day	but one of	1.0	
one day I	one day gas	0.6	
the quality was	the quality of	0.75	
told me they	told me this	1.0	
say to that	say to full	1.0	
to that was	to that effect	0.6	
think he appreiciated	think he was	0.5	
Everything was fine	Everything was going	1.0	
was fine with	was fine with	1.0	
fine with the	fine with signing	0.5	fine with that	0.5	
From now on	From now on	0.6666666666666666	
the files that	the files attached	0.75	
files that I	files that we	1.0	
would help me	would help me	1.0	
as long as	as long as	1.0	
long as they	long as you	0.75	
have any more	have any questions	0.5973154362416108	
any more questions	any more input	0.6	
more questions just	more questions full	1.0	
just give me	just give me	1.0	
give me a	give me a	0.7272727272727273	
was just plain	was just plain	1.0	
just plain MEAN	just plain cold	1.0	
Talk to ya	Talk to you	0.7111111111111111	
talk to you	talk to you	0.7111111111111111	
Sorry it took	Sorry it is	0.75	
it took so	it took so	0.5263157894736842	
took so long	took so long	1.0	
file that Kori	file that includes	1.0	
Let me know	Let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
We need to	We need to	0.6407766990291263	
are already Intra-Cnt-Trans	are already ing	1.0	
have any questions	have any questions	0.5973154362416108	
please let me	please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
I checked the	I checked into	0.5	
checked the conversion	checked the transport	1.0	
the conversion factors	the conversion of	1.0	
had the factors	had the roof	0.6428571428571429	
factors that you	factors that could	1.0	
you sent me	you sent us	0.5	
know why we	know why the	1.0	
why we are	why we need	1.0	
Let me know	Let me know	0.925531914893617	
know how the	know how you	0.6666666666666666	
talk to her	talk to you	0.7111111111111111	
I just have	I just want	0.62	
just have to	just have you	1.0	
like that ALL	like that although	1.0	
just when she	just when you	1.0	
when she talks	when she will	1.0	
Let me guess	Let me know	0.925531914893617	
you tried talking	you tried other	1.0	
that way to	that way all	0.5	
having trouble thinking	having trouble filling	0.5	having trouble finding	0.5	
of things to	of things she	0.9	
things to do	things to think	1.0	
you guys busy	you guys coordinate	0.5714285714285714	
your boss freaking	your boss it	1.0	
I just got	I just want	0.62	
got a call	got a date	0.6	
call from AA	call from someone	0.5	
keep me busy	keep me in	1.0	
Do you have	Do you have	0.5038759689922481	
thinking about just	thinking about bringing	1.0	
trip to the	trip to meet	0.6666666666666666	
Let me know	Let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
you want to	you want to	0.6630434782608695	
to join me	to join a	0.5	
that everyone was	that everyone grows	1.0	
everyone was gone	everyone was waiting	1.0	
Or at least	Or at least	0.7894736842105263	
was planning on	was planning on	1.0	
planning on coming	planning on bringing	0.5	
I wanted my	I wanted to	1.0	
Talk to ya	Talk to you	0.7111111111111111	
going for lunch	going for a	0.5454545454545454	
a reminder I	a reminder the	0.6363636363636364	
We saw an	We saw a	0.6666666666666666	
a huge stereo	a huge impact	0.75	
what kind of	what kind of	1.0	
something like that	something like this	1.0	
like that and	like that although	1.0	
that and why	that and deal	0.6	
it at work	it at home	1.0	
points of the	points of reference	0.5454545454545454	
included the comment	included the forward	1.0	
can read in	can read the	1.0	
The things people	The things in	0.8333333333333334	
let me know	let me know	0.925531914893617	
know when you	know when you	0.6666666666666666	
Do you want	Do you have	0.5038759689922481	
you want me	you want to	0.6630434782608695	
want me to	want me to	1.0	
do you take	do you have	0.5038759689922481	
you take Visa	you take a	1.0	
to let you	to let you	0.6428571428571429	
let you use	let you know	0.8275862068965517	
I got them	I got your	0.5	
them at a	them at the	0.6	
up here for	up here once	1.0	
a really good	a really ideal	1.0	
they want to	they want to	0.8571428571428571	
let you play	let you know	0.8275862068965517	
one of those	one of the	0.6210526315789474	
of those nice	of those days	0.75	
Glad to hear	Glad to have	0.6923076923076923	
hear that you	hear that the	0.5	
was named one	was named president	1.0	
one of the	one of the	0.6210526315789474	
very good job	very good lock	0.5	very good chance	0.5	
thought you were	thought you might	0.6	
get paid back	get paid before	0.5333333333333333	
could get hooked	could get a	0.6666666666666666	
one of the	one of the	0.6210526315789474	
I need that	I need to	0.5591397849462365	
I tell you	I tell you	1.0	
Talk to ya	Talk to you	0.7111111111111111	
There is a	There is a	0.5118110236220472	
a significant difference	a significant premium	0.5454545454545454	
we reported for	we reported third	1.0	
for consolidated Canada	for consolidated positions	1.0	
amounts are in	amounts are included	1.0	
what ever you	what ever he	1.0	
was thinking Churassco	was thinking about	0.631578947368421	was thinking a	0.7894736842105263	
have any questions	have any questions	0.5973154362416108	
questions give me	questions give me	1.0	
give me a	give me a	0.7272727272727273	
Hopefully we look	Hopefully we know	0.75	
as good as	as good at	0.6666666666666666	
good as last	good as their	1.0	
as last night	as last year	1.0	
format that we	format that can	1.0	
we need for	we need to	0.6407766990291263	
have any question	have any questions	0.5973154362416108	
give me a	give me a	0.7272727272727273	
longer and had	longer and issue	1.0	
the error you	the error message	1.0	
with that issue	with that and	0.5	
you also mentioned	you also be	0.6666666666666666	
having problems loading	having problems with	1.0	
be able to	be able to	1.0	
Just give me	Just give me	1.0	
give me a	give me a	0.7272727272727273	
yet that it	yet that combines	1.0	
enough to know	enough to knock	0.5294117647058824	
that my last	that my signature	1.0	
will only serve	will only require	0.9	
only serve as	only serve to	1.0	
serve as a	serve as a	0.5	
rest of the	rest of the	0.7857142857142857	
you too well	you too busy	1.0	
where are we	where are the	1.0	
we going to	we going to	1.0	
to watch the	to watch future	0.6666666666666666	
watch the game	watch the results	1.0	
I understood soccer	I understood your	1.0	
involved in the	involved in most	0.5	
even when they	even when it	1.0	
Have fun in	Have fun with	0.6666666666666666	
in all those	in all your	0.5	
all those meetings	all those new	0.5	all those shiny	0.5	
was supposed to	was supposed to	1.0	
because we called	because we will	0.6666666666666666	
had the information	had the roof	0.6428571428571429	
getting ready and	getting ready for	1.0	
do you think	do you have	0.5038759689922481	
not going to	not going to	1.0	
one of these	one of the	0.6210526315789474	
highlight the book	highlight the key	1.0	
highlight the book	highlight the key	1.0	
file to me	file to input	0.75	
I just got	I just want	0.62	
do want to	do want to	0.85	
Where are you	Where are the	1.0	
be getting somewhere	be getting a	0.75	
now have an	now have online	1.0	
an informal offer	an informal fundies	1.0	
I just need	I just want	0.62	
just need it	just need to	1.0	
need it in	need it for	0.5	
in writing now	in writing to	0.75	
it looks like	it looks like	0.66	
go to lunch	go to the	0.5178571428571429	
something to do	something to look	0.5	
may not have	may not be	0.5777777777777777	
to anything but	to anything that	1.0	
there is some	there is a	0.5118110236220472	
is some new	is some of	0.5	is some statutory	0.5	
some new personal	some new information	0.5	
that needs to	that needs to	1.0	
if she stuck	if she will	1.0	
stuck to just	stuck to business	1.0	
she would not	she would be	1.0	
much and I	much and who	1.0	
I would not	I would like	0.5248618784530387	
please ensure that	please ensure you	1.0	
ensure that these	ensure that you	0.75	
that these books	that these id	0.5714285714285714	
books are set	books are very	0.6	
same in GRMS	same in both	0.5	
am having to	am having a	1.0	
for access to	for access from	0.5	for access to	0.5	
password is amerex	password is case	1.0	
be prompted to	be prompted with	0.8	
your first login	your first and	0.5	
President and CIO	President and chief	0.6666666666666666	
Congratulations on signing	Congratulations on the	1.0	
signing up for	signing up for	1.0	
for future reference	for future delivery	0.6	
NEW TO THE	NEW TO me	0.75	
familiar with using	familiar with the	1.0	
with using the	with using the	1.0	
question you could	question you be	1.0	
have about the	have about invested	1.0	
use all of	use all these	1.0	
the features on	the features available	0.5	
will need Internet	will need to	0.7777777777777778	
will need Netscape	will need to	0.7777777777777778	
you do not	you do not	0.5476190476190477	
Simply click on	Simply click on	0.9375	
click on the	click on the	0.6419753086419753	
Logging In and	Logging In you	1.0	
and clicking on	and clicking submit	1.0	
clicking on the	clicking on the	1.0	
off of the	off of data	0.6	
will allow you	will allow you	0.5	
to download all	to download any	0.5	
or higher or	or higher with	0.75	
Whenever you go	Whenever you want	1.0	
go to the	go to the	0.5178571428571429	
top of each	top of the	0.8	
To enable your	To enable the	0.6	
username and password	username and password	1.0	
the appropriate fields	the appropriate box	0.7142857142857143	
username and password	username and password	1.0	
do is click	do is lower	1.0	
click on the	click on the	0.6419753086419753	
take all of	take all day	0.5	take all threats	0.5	
makes it possible	makes it easy	0.6666666666666666	
it possible to	it possible to	1.0	
ensure that you	ensure that you	0.75	
makes it possible	makes it easy	0.6666666666666666	
it possible to	it possible to	1.0	
analysis of your	analysis of whether	1.0	
can find a	can find out	1.0	
you do not	you do not	0.5476190476190477	
you want to	you want to	0.6630434782608695	
an extra set	an extra to	1.0	
also check out	also check with	1.0	
hold off on	hold off transferring	1.0	
off on taking	off on the	0.5	off on purchasing	0.5	
please take Test	please take a	0.6	
taking your course	taking your son	1.0	
be doing in	be doing any	0.6	
these questions as	these questions are	0.6666666666666666	
questions as well	questions as well	0.6666666666666666	
available at no	available at the	1.0	
The Folks at	The Folks at	1.0	
Folks at Princeton	Folks at the	1.0	
None of my	None of the	1.0	
do and I	do and a	1.0	
am having a	am having a	1.0	
a hard time	a hard time	0.6666666666666666	
hard time comparing	hard time justifying	0.5	hard time dealing	0.5	
results to what	results to be	0.75	
to what the	to what an	0.5	
say they should	say they are	0.75	
they should be	they should abandon	0.6	
have time to	have time to	0.5	
check my e-mail	check my math	1.0	
me about how	me about my	1.0	
very very much	very very short	0.5	very very difficult	0.5	
good to me	good to have	0.8571428571428571	
you want me	you want to	0.6630434782608695	
want me to	want me to	1.0	
to forward it	to forward this	0.75	
includes all Liquids	includes all the	0.75	
Please use this	Please use the	0.56	
list to contact	list to send	0.6	
think this is	think this is	1.0	
need anything else	need anything else	0.5	need anything further	0.5	
let me know	let me know	0.925531914893617	
told me today	told me this	1.0	
today was your	today was one	1.0	
